WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,10/19/2020 12:16:00 PM,0.5,m,TempW_C,"Temperature, water",,26.8,deg C,,,26.8,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,10/19/2020 12:16:00 PM,0.5,m,TempW_F,"Temperature, water",,80.24,deg F,,,26.8,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,TN_ugl,Nitrogen,Total,1220,ug/l,,,1.22,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,21,ug/l,,,0.021,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,9,ug/l,I,,0.009,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,TP_ugl,Phosphorus as P,Total,74,ug/l,,,0.074,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.012,mg/l,,,0.012,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,DO_mgl,Dissolved oxygen (DO),,7.79,mg/l,,,7.79,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,pH,pH,,8.1,None,,,8.1,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,Cond_umhocm,Specific conductance,,687,umho,,,687,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,TempW_C,"Temperature, water",,26.6,deg C,,,26.6,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11-02-2020 11:46,0.38,m,TempW_F,"Temperature, water",,79.88,deg F,,,26.6,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,TN_ugl,Nitrogen,Total,1510,ug/l,,,1.51,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,140,ug/l,,,0.14,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,247,ug/l,,,0.247,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,TP_ugl,Phosphorus as P,Total,117,ug/l,,,0.117,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.07,mg/l,,,0.07,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,DO_mgl,Dissolved oxygen (DO),,4.17,mg/l,,,4.17,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,pH,pH,,6.9,None,,,6.9,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,Cond_umhocm,Specific conductance,,339,umho,,,339,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,TempW_C,"Temperature, water",,25.9,deg C,,,25.9,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/16/2020 11:44:00 AM,0.5,m,TempW_F,"Temperature, water",,78.62,deg F,,,25.9,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,TN_ugl,Nitrogen,Total,1430,ug/l,,,1.43,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,24,ug/l,,,0.024,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,181,ug/l,,,0.181,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,TP_ugl,Phosphorus as P,Total,83,ug/l,,,0.083,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.01,mg/l,,,0.01,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,DO_mgl,Dissolved oxygen (DO),,8.86,mg/l,,,8.86,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,pH,pH,,8.2,None,,,8.2,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,Cond_umhocm,Specific conductance,,640,umho,,,640,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,TempW_C,"Temperature, water",,24,deg C,,,24,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,11/30/2020 10:52:00 AM,0.45,m,TempW_F,"Temperature, water",,75.2,deg F,,,24,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,TN_ugl,Nitrogen,Total,1150,ug/l,,,1.15,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,20,ug/l,,,0.02,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,5,ug/l,U,,0.005,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,TP_ugl,Phosphorus as P,Total,66,ug/l,,,0.066,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.003,mg/l,I,,0.003,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,DO_mgl,Dissolved oxygen (DO),,10,mg/l,,,10,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,pH,pH,,8,None,,,8,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,Cond_umhocm,Specific conductance,,723,umho,,,723,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,TempW_C,"Temperature, water",,21.5,deg C,,,21.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/14/2020 11:20:00 AM,0.5,m,TempW_F,"Temperature, water",,70.7,deg F,,,21.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,TN_ugl,Nitrogen,Total,1040,ug/l,,,1.04,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,23,ug/l,,,0.023,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,29,ug/l,,,0.029,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,TP_ugl,Phosphorus as P,Total,66,ug/l,,,0.066,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.003,mg/l,I,,0.003,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,DO_mgl,Dissolved oxygen (DO),,8.93,mg/l,,,8.93,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,pH,pH,,7.8,None,,,7.8,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,Cond_umhocm,Specific conductance,,780,umho,,,780,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,TempW_C,"Temperature, water",,17.5,deg C,,,17.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,12/28/2020 11:05:00 AM,0.3,m,TempW_F,"Temperature, water",,63.5,deg F,,,17.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,TN_ugl,Nitrogen,Total,987,ug/l,,,0.987,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,16,ug/l,,,0.016,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,12,ug/l,,,0.012,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,TP_ugl,Phosphorus as P,Total,48,ug/l,,,0.048,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.002,mg/l,I,,0.002,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,DO_mgl,Dissolved oxygen (DO),,8.9,mg/l,,,8.9,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,pH,pH,,7.9,None,,,7.9,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,Cond_umhocm,Specific conductance,,825,umho,,,825,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,TempW_C,"Temperature, water",,19.3,deg C,,,19.3,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,01-11-2021 12:08,0.41,m,TempW_F,"Temperature, water",,66.74,deg F,,,19.3,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,TN_ugl,Nitrogen,Total,928,ug/l,,,0.928,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,23,ug/l,,,0.023,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,5,ug/l,U,,0.005,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,TP_ugl,Phosphorus as P,Total,47,ug/l,,,0.047,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.004,mg/l,I,,0.004,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,DO_mgl,Dissolved oxygen (DO),,8.58,mg/l,,,8.58,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,pH,pH,,8.2,None,,,8.2,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,Cond_umhocm,Specific conductance,,838,umho,,,838,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,TempW_C,"Temperature, water",,21.7,deg C,,,21.7,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,1/25/2021 11:30:00 AM,0.5,m,TempW_F,"Temperature, water",,71.06,deg F,,,21.7,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,TN_ugl,Nitrogen,Total,879,ug/l,,,0.879,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,30,ug/l,,,0.03,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,5,ug/l,U,,0.005,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,TP_ugl,Phosphorus as P,Total,43,ug/l,,,0.043,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.004,mg/l,I,,0.004,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,DO_mgl,Dissolved oxygen (DO),,8.09,mg/l,,,8.09,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,pH,pH,,8.1,None,,,8.1,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,Cond_umhocm,Specific conductance,,849,umho,,,849,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,TempW_C,"Temperature, water",,20.8,deg C,,,20.8,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,02-08-2021 11:06,0.5,m,TempW_F,"Temperature, water",,69.44,deg F,,,20.8,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,TN_ugl,Nitrogen,Total,897,ug/l,,,0.897,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,15,ug/l,,,0.015,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,5,ug/l,U,,0.005,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,TP_ugl,Phosphorus as P,Total,46,ug/l,,,0.046,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.007,mg/l,I,,0.007,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,DO_mgl,Dissolved oxygen (DO),,8.48,mg/l,,,8.48,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,pH,pH,,7.9,None,,,7.9,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,Cond_umhocm,Specific conductance,,851,umho,,,851,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,TempW_C,"Temperature, water",,22.7,deg C,,,22.7,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,2/22/2021 10:58:00 AM,0.38,m,TempW_F,"Temperature, water",,72.86,deg F,,,22.7,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,TN_ugl,Nitrogen,Total,1080,ug/l,,,1.08,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,44,ug/l,,,0.044,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,5,ug/l,I,,0.005,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,TP_ugl,Phosphorus as P,Total,64,ug/l,,,0.064,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.004,mg/l,I,,0.004,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,DO_mgl,Dissolved oxygen (DO),,6.33,mg/l,,,6.33,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,pH,pH,,8.1,None,,,8.1,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,Cond_umhocm,Specific conductance,,812,umho,,,812,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,TempW_C,"Temperature, water",,22.5,deg C,,,22.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,3/22/2021 11:34:00 AM,0.43,m,TempW_F,"Temperature, water",,72.5,deg F,,,22.5,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,TN_ugl,Nitrogen,Total,1210,ug/l,,,1.21,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,303,ug/l,,,0.303,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,15,ug/l,,,0.015,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,TP_ugl,Phosphorus as P,Total,56,ug/l,,,0.056,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.017,mg/l,,,0.017,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,DO_mgl,Dissolved oxygen (DO),,1.89,mg/l,,,1.89,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,pH,pH,,7.5,None,,,7.5,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,Cond_umhocm,Specific conductance,,794,umho,,,794,uS/cm
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,TempW_C,"Temperature, water",,21.6,deg C,,,21.6,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,04-05-2021 11:15,0.46,m,TempW_F,"Temperature, water",,70.88,deg F,,,21.6,deg C
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,TN_ugl,Nitrogen,Total,1070,ug/l,,,1.07,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,NH3_N_ugl,"Nitrogen, ammonia as N",Dissolved,70,ug/l,,,0.07,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Dissolved,7,ug/l,I,,0.007,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,TP_ugl,Phosphorus as P,Total,59,ug/l,,,0.059,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.002,mg/l,I,,0.002,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,DO_mgl,Dissolved oxygen (DO),,6.34,mg/l,,,6.34,mg/L
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,pH,pH,,8,None,,,8,SU
2003889,Okaloacoochee Branch,WIN_21FLSFWM,32275, CRFW09,32275,26.7629,-81.4001,3235O,4/19/2021 10:21:00 AM,0.28,m,Cond_umhocm,Specific conductance,,763,umho,,,763,uS/cm
